COMUNIDAD,PROVINCIA,MUNICIPIO,INE
Castilla y León,Valladolid,Villanueva de San Mancio,472223
Castilla y León,Valladolid,Villardefrades,472239
Castilla y León,Valladolid,Villarmentero de Esgueva,472244
Castilla y León,Valladolid,Villasexmir,472257
Castilla y León,Valladolid,Villavaquerín,472260
Castilla y León,Valladolid,Villavellid,472276
Castilla y León,Valladolid,Villaverde de Medina,472282
Castilla y León,Valladolid,Villavicencio de los Caballeros,472295
Castilla y León,Valladolid,Viloria,471940
Castilla y León,Valladolid,Wamba,472309
Castilla y León,Valladolid,Zaratán,472316
Castilla y León,Valladolid,"Zarza, La",472321
Pais Vasco,Bizkaia,Abadiño,480010
Pais Vasco,Bizkaia,Abanto y Ciérvana-Abanto Zierbena,480025
Pais Vasco,Bizkaia,Ajangiz,489119
Pais Vasco,Bizkaia,Alonsotegi,489124
Pais Vasco,Bizkaia,Amorebieta-Etxano,480031
Pais Vasco,Bizkaia,Amoroto,480046
Pais Vasco,Bizkaia,Arakaldo,480059
Pais Vasco,Bizkaia,Arantzazu,480062
Pais Vasco,Bizkaia,Areatza,480932
Pais Vasco,Bizkaia,Arrankudiaga-Zollo,480097
Pais Vasco,Bizkaia,Arratzu,489145
Pais Vasco,Bizkaia,Arrieta,480101
Pais Vasco,Bizkaia,Arrigorriaga,480118
Pais Vasco,Bizkaia,Artea,480237
Pais Vasco,Bizkaia,Artzentales,480084
Pais Vasco,Bizkaia,Atxondo,480911
Pais Vasco,Bizkaia,Aulesti,480708
Pais Vasco,Bizkaia,Bakio,480123
Pais Vasco,Bizkaia,Balmaseda,480904
Pais Vasco,Bizkaia,Barakaldo,480139
Pais Vasco,Bizkaia,Barrika,480144
Pais Vasco,Bizkaia,Basauri,480157
Pais Vasco,Bizkaia,Bedia,480926
Pais Vasco,Bizkaia,Berango,480160
Pais Vasco,Bizkaia,Bermeo,480176
Pais Vasco,Bizkaia,Berriatua,480182
Pais Vasco,Bizkaia,Berriz,480195
Pais Vasco,Bizkaia,Bilbao,480209
Pais Vasco,Bizkaia,Busturia,480216
Pais Vasco,Bizkaia,Derio,489011
Pais Vasco,Bizkaia,Dima,480268
Pais Vasco,Bizkaia,Durango,480274
Pais Vasco,Bizkaia,Ea,480280
Pais Vasco,Bizkaia,Elantxobe,480314
Pais Vasco,Bizkaia,Elorrio,480329
Pais Vasco,Bizkaia,Erandio,489026
Pais Vasco,Bizkaia,Ereño,480335
Pais Vasco,Bizkaia,Ermua,480340
Pais Vasco,Bizkaia,Errigoiti,480792
Pais Vasco,Bizkaia,Etxebarri,480293
Pais Vasco,Bizkaia,Etxebarria,480307
Pais Vasco,Bizkaia,Forua,489063
Pais Vasco,Bizkaia,Fruiz,480353
Pais Vasco,Bizkaia,Galdakao,480366
Pais Vasco,Bizkaia,Galdames,480372
Pais Vasco,Bizkaia,Gamiz-Fika,480388
Pais Vasco,Bizkaia,Garai,480391
Pais Vasco,Bizkaia,Gatika,480405
Pais Vasco,Bizkaia,Gautegiz Arteaga,480412
Pais Vasco,Bizkaia,Gernika-Lumo,480464
Pais Vasco,Bizkaia,Getxo,480448
Pais Vasco,Bizkaia,Gizaburuaga,480470
Pais Vasco,Bizkaia,Gordexola,480427
Pais Vasco,Bizkaia,Gorliz,480433
Pais Vasco,Bizkaia,Güeñes,480451
Pais Vasco,Bizkaia,Ibarrangelu,480486
Pais Vasco,Bizkaia,Igorre,480947
Pais Vasco,Bizkaia,Ispaster,480499
Pais Vasco,Bizkaia,Iurreta,489102
Pais Vasco,Bizkaia,Izurtza,480502
Pais Vasco,Bizkaia,Karrantza Harana/Valle de Carranza,480221
Pais Vasco,Bizkaia,Kortezubi,489079
Pais Vasco,Bizkaia,Lanestosa,480519
Pais Vasco,Bizkaia,Larrabetzu,480524
Pais Vasco,Bizkaia,Laukiz,480530
Pais Vasco,Bizkaia,Leioa,480545
Pais Vasco,Bizkaia,Lekeitio,480577
Pais Vasco,Bizkaia,Lemoa,480558
Pais Vasco,Bizkaia,Lemoiz,480561
Pais Vasco,Bizkaia,Lezama,480813
Pais Vasco,Bizkaia,Loiu,489032
Pais Vasco,Bizkaia,Mallabia,480583
Pais Vasco,Bizkaia,Mañaria,480596
Pais Vasco,Bizkaia,Markina-Xemein,480600
Pais Vasco,Bizkaia,Maruri-Jatabe,480617
Pais Vasco,Bizkaia,Mendata,480622
Pais Vasco,Bizkaia,Mendexa,480638
Pais Vasco,Bizkaia,Meñaka,480643
Pais Vasco,Bizkaia,Morga,480669
Pais Vasco,Bizkaia,Mundaka,480681
Pais Vasco,Bizkaia,Mungia,480694
Pais Vasco,Bizkaia,Munitibar-Arbatzegi Gerrikaitz,480078
Pais Vasco,Bizkaia,Murueta,489085
Pais Vasco,Bizkaia,Muskiz,480715
Pais Vasco,Bizkaia,Muxika,480675
Pais Vasco,Bizkaia,Nabarniz,489098
Pais Vasco,Bizkaia,Ondarroa,480736
Pais Vasco,Bizkaia,Orozko,480754
Pais Vasco,Bizkaia,Ortuella,480834
Pais Vasco,Bizkaia,Otxandio,480720
Pais Vasco,Bizkaia,Plentzia,480773
Pais Vasco,Bizkaia,Portugalete,480789
Pais Vasco,Bizkaia,Santurtzi,480828
Pais Vasco,Bizkaia,Sestao,480849
Pais Vasco,Bizkaia,Sondika,489047
Pais Vasco,Bizkaia,Sopela,480852
Pais Vasco,Bizkaia,Sopuerta,480865
Pais Vasco,Bizkaia,Sukarrieta,480767
Pais Vasco,Bizkaia,Trucios-Turtzioz,480871
Pais Vasco,Bizkaia,Ubide,480887
Pais Vasco,Bizkaia,Ugao-Miraballes,480656
Pais Vasco,Bizkaia,Urduliz,480890
Pais Vasco,Bizkaia,Urduña/Orduña,480741
Pais Vasco,Bizkaia,Usansolo,489161
Pais Vasco,Bizkaia,Valle de Trápaga-Trapagaran,480806
Pais Vasco,Bizkaia,Zaldibar,480950
Pais Vasco,Bizkaia,Zalla,480963
Pais Vasco,Bizkaia,Zamudio,489050
Pais Vasco,Bizkaia,Zaratamo,480979
Pais Vasco,Bizkaia,Zeanuri,480242
Pais Vasco,Bizkaia,Zeberio,480255
Pais Vasco,Bizkaia,Zierbena,489130
Pais Vasco,Bizkaia,Ziortza-Bolibar,489158
Castilla y León,Zamora,Abezames,490028
Castilla y León,Zamora,Alcañices,490034
Castilla y León,Zamora,Alcubilla de Nogales,490049
Castilla y León,Zamora,Alfaraz de Sayago,490052
Castilla y León,Zamora,Algodre,490065
Castilla y León,Zamora,Almaraz de Duero,490071
Castilla y León,Zamora,Almeida de Sayago,490087
Castilla y León,Zamora,Andavías,490090
Castilla y León,Zamora,Arcenillas,490104
Castilla y León,Zamora,Arcos de la Polvorosa,490111
Castilla y León,Zamora,Argañín,490126
Castilla y León,Zamora,Argujillo,490132
Castilla y León,Zamora,Arquillinos,490147
Castilla y León,Zamora,Arrabalde,490150
Castilla y León,Zamora,Aspariegos,490163
Castilla y León,Zamora,Asturianos,490179
Castilla y León,Zamora,Ayoó de Vidriales,490185
Castilla y León,Zamora,Barcial del Barco,490198
Castilla y León,Zamora,Belver de los Montes,490202
Castilla y León,Zamora,Benavente,490219
Castilla y León,Zamora,Benegiles,490224
Castilla y León,Zamora,Bermillo de Sayago,490230
Castilla y León,Zamora,"Bóveda de Toro, La",490245
Castilla y León,Zamora,Bretó,490258
Castilla y León,Zamora,Bretocino,490261
Castilla y León,Zamora,Brime de Sog,490277
Castilla y León,Zamora,Brime de Urz,490283
Castilla y León,Zamora,Burganes de Valverde,490296
Castilla y León,Zamora,Bustillo del Oro,490300
Castilla y León,Zamora,Cabañas de Sayago,490317
Castilla y León,Zamora,Calzadilla de Tera,490322
Castilla y León,Zamora,Camarzana de Tera,490338
Castilla y León,Zamora,Cañizal,490343
Castilla y León,Zamora,Cañizo,490356
Castilla y León,Zamora,Carbajales de Alba,490369
Castilla y León,Zamora,Carbellino,490375
Castilla y León,Zamora,Casaseca de Campeán,490381
Castilla y León,Zamora,Casaseca de las Chanas,490394
Castilla y León,Zamora,Castrillo de la Guareña,490408
Castilla y León,Zamora,Castrogonzalo,490415
Castilla y León,Zamora,Castronuevo,490420
Castilla y León,Zamora,Castroverde de Campos,490436
Castilla y León,Zamora,Cazurra,490441
Castilla y León,Zamora,Cerecinos de Campos,490467
Castilla y León,Zamora,Cerecinos del Carrizal,490473
Castilla y León,Zamora,Cernadilla,490489
Castilla y León,Zamora,Cobreros,490505
Castilla y León,Zamora,Coomonte,490527
Castilla y León,Zamora,Coreses,490533
Castilla y León,Zamora,Corrales del Vino,490548
Castilla y León,Zamora,Cotanes del Monte,490551
Castilla y León,Zamora,Cubillos,490564
Castilla y León,Zamora,Cubo de Benavente,490570
Castilla y León,Zamora,"Cubo de Tierra del Vino, El",490586
Castilla y León,Zamora,Cuelgamures,490599
Castilla y León,Zamora,Entrala,490610
Castilla y León,Zamora,Espadañedo,490625
Castilla y León,Zamora,Faramontanos de Tábara,490631
Castilla y León,Zamora,Fariza,490646
Castilla y León,Zamora,Fermoselle,490659
Castilla y León,Zamora,Ferreras de Abajo,490662
Castilla y León,Zamora,Ferreras de Arriba,490678
Castilla y León,Zamora,Ferreruela,490684
Castilla y León,Zamora,Figueruela de Arriba,490697
Castilla y León,Zamora,Fonfría,490718
Castilla y León,Zamora,Fresno de la Polvorosa,490757
Castilla y León,Zamora,Fresno de la Ribera,490760
Castilla y León,Zamora,Fresno de Sayago,490776
Castilla y León,Zamora,Friera de Valverde,490782
Castilla y León,Zamora,Fuente Encalada,490795
Castilla y León,Zamora,Fuentelapeña,490809
Castilla y León,Zamora,Fuentes de Ropel,490821
Castilla y León,Zamora,Fuentesaúco,490816
Castilla y León,Zamora,Fuentesecas,490837
Castilla y León,Zamora,Fuentespreadas,490842
Castilla y León,Zamora,Galende,490855
Castilla y León,Zamora,Gallegos del Pan,490868
Castilla y León,Zamora,Gallegos del Río,490874
Castilla y León,Zamora,Gamones,490880
Castilla y León,Zamora,Gema,490907
Castilla y León,Zamora,Granja de Moreruela,490914
Castilla y León,Zamora,Granucillo,490929
Castilla y León,Zamora,Guarrate,490935
Castilla y León,Zamora,Hermisende,490940
Castilla y León,Zamora,"Hiniesta, La",490953
Castilla y León,Zamora,Jambrina,490966
Castilla y León,Zamora,Justel,490972
Castilla y León,Zamora,Losacino,490988
Castilla y León,Zamora,Losacio,490991
Castilla y León,Zamora,Lubián,491005
Castilla y León,Zamora,Luelmo,491012
Castilla y León,Zamora,"Maderal, El",491027
Castilla y León,Zamora,Madridanos,491033
Castilla y León,Zamora,Mahide,491048
Castilla y León,Zamora,Maire de Castroponce,491051
Castilla y León,Zamora,Malva,491070
Castilla y León,Zamora,Manganeses de la Lampreana,491086
Castilla y León,Zamora,Manganeses de la Polvorosa,491099
Castilla y León,Zamora,Manzanal de Arriba,491103
Castilla y León,Zamora,Manzanal de los Infantes,491125
Castilla y León,Zamora,Manzanal del Barco,491110
Castilla y León,Zamora,Matilla de Arzón,491131
Castilla y León,Zamora,Matilla la Seca,491146
Castilla y León,Zamora,Mayalde,491159
Castilla y León,Zamora,Melgar de Tera,491162
Castilla y León,Zamora,Micereces de Tera,491178
Castilla y León,Zamora,Milles de la Polvorosa,491184
Castilla y León,Zamora,Molacillos,491197
Castilla y León,Zamora,Molezuelas de la Carballeda,491201
Castilla y León,Zamora,Mombuey,491218
Castilla y León,Zamora,Monfarracinos,491223
Castilla y León,Zamora,Montamarta,491239
Castilla y León,Zamora,Moral de Sayago,491244
Castilla y León,Zamora,Moraleja de Sayago,491260
Castilla y León,Zamora,Moraleja del Vino,491257
Castilla y León,Zamora,Morales de Rey,491282
Castilla y León,Zamora,Morales de Toro,491295
Castilla y León,Zamora,Morales de Valverde,491309
Castilla y León,Zamora,Morales del Vino,491276
Castilla y León,Zamora,Moralina,491316
Castilla y León,Zamora,Moreruela de los Infanzones,491321
Castilla y León,Zamora,Moreruela de Tábara,491337
Castilla y León,Zamora,Muelas de los Caballeros,491342
Castilla y León,Zamora,Muelas del Pan,491355
Castilla y León,Zamora,Muga de Sayago,491368
Castilla y León,Zamora,Navianos de Valverde,491374
Castilla y León,Zamora,Olmillos de Castro,491380
Castilla y León,Zamora,Otero de Bodas,491393
Castilla y León,Zamora,Pajares de la Lampreana,491414
Castilla y León,Zamora,Palacios de Sanabria,491435
Castilla y León,Zamora,Palacios del Pan,491429
Castilla y León,Zamora,Pedralba de la Pradería,491453
Castilla y León,Zamora,"Pego, El",491466
Castilla y León,Zamora,Peleagonzalo,491472
Castilla y León,Zamora,Peleas de Abajo,491488
Castilla y León,Zamora,Peñausende,491491
Castilla y León,Zamora,Peque,491504
Castilla y León,Zamora,"Perdigón, El",491511
Castilla y León,Zamora,Pereruela,491526
Castilla y León,Zamora,Perilla de Castro,491532
Castilla y León,Zamora,Pías,491547
Castilla y León,Zamora,Piedrahita de Castro,491550
Castilla y León,Zamora,Pinilla de Toro,491563
Castilla y León,Zamora,Pino del Oro,491579
Castilla y León,Zamora,"Piñero, El",491585
Castilla y León,Zamora,Pobladura de Valderaduey,491602
Castilla y León,Zamora,Pobladura del Valle,491598
Castilla y León,Zamora,Porto,491624
Castilla y León,Zamora,Pozoantiguo,491630
Castilla y León,Zamora,Pozuelo de Tábara,491645
Castilla y León,Zamora,Prado,491658
Castilla y León,Zamora,Puebla de Sanabria,491661
Castilla y León,Zamora,Pueblica de Valverde,491677
Castilla y León,Zamora,Quintanilla de Urz,491700
Castilla y León,Zamora,Quintanilla del Monte,491683
Castilla y León,Zamora,Quintanilla del Olmo,491696
Castilla y León,Zamora,Quiruelas de Vidriales,491717
Castilla y León,Zamora,Rabanales,491722
Castilla y León,Zamora,Rábano de Aliste,491738
Castilla y León,Zamora,Requejo,491743
Castilla y León,Zamora,Revellinos,491756
Castilla y León,Zamora,Riofrío de Aliste,491769
Castilla y León,Zamora,Rionegro del Puente,491775
Castilla y León,Zamora,Roales,491781
Castilla y León,Zamora,Robleda-Cervantes,491794
Castilla y León,Zamora,Roelos de Sayago,491808
Castilla y León,Zamora,Rosinos de la Requejada,491815
Castilla y León,Zamora,Salce,491836
Castilla y León,Zamora,Samir de los Caños,491841
Castilla y León,Zamora,San Agustín del Pozo,491854
Castilla y León,Zamora,San Cebrián de Castro,491867
Castilla y León,Zamora,San Cristóbal de Entreviñas,491873
Castilla y León,Zamora,San Esteban del Molar,491889
Castilla y León,Zamora,San Justo,491892
Castilla y León,Zamora,San Martín de Valderaduey,491906
Castilla y León,Zamora,San Miguel de la Ribera,491913
Castilla y León,Zamora,San Miguel del Valle,491928
Castilla y León,Zamora,San Pedro de Ceque,491934
Castilla y León,Zamora,San Pedro de la Nave-Almendra,491949
Castilla y León,Zamora,San Vicente de la Cabeza,492085
Castilla y León,Zamora,San Vitero,492098
Castilla y León,Zamora,Santa Clara de Avedillo,491971
Castilla y León,Zamora,Santa Colomba de las Monjas,491990
Castilla y León,Zamora,Santa Cristina de la Polvorosa,492004
Castilla y León,Zamora,Santa Croya de Tera,492011
Castilla y León,Zamora,Santa Eufemia del Barco,492026
Castilla y León,Zamora,Santa María de la Vega,492032
Castilla y León,Zamora,Santa María de Valverde,492047
Castilla y León,Zamora,Santibáñez de Tera,492050
Castilla y León,Zamora,Santibáñez de Vidriales,492063
Castilla y León,Zamora,Santovenia,492079
Castilla y León,Zamora,Sanzoles,492102
Castilla y León,Zamora,Tábara,492145
Castilla y León,Zamora,Tapioles,492161
Castilla y León,Zamora,Toro,492196
Castilla y León,Zamora,"Torre del Valle, La",492200
Castilla y León,Zamora,Torregamones,492217
Castilla y León,Zamora,Torres del Carrizal,492222
Castilla y León,Zamora,Trabazos,492238
Castilla y León,Zamora,Trefacio,492243
Castilla y León,Zamora,Uña de Quintana,492256
Castilla y León,Zamora,Vadillo de la Guareña,492269
Castilla y León,Zamora,Valcabado,492275
Castilla y León,Zamora,Valdefinjas,492281
Castilla y León,Zamora,Valdescorriel,492294
Castilla y León,Zamora,Vallesa de la Guareña,492308
Castilla y León,Zamora,Vega de Tera,492315
Castilla y León,Zamora,Vega de Villalobos,492320
Castilla y León,Zamora,Vegalatrave,492336
Castilla y León,Zamora,Venialbo,492341
Castilla y León,Zamora,Vezdemarbán,492354
Castilla y León,Zamora,Vidayanes,492367
Castilla y León,Zamora,Videmala,492373
Castilla y León,Zamora,Villabrázaro,492389
Castilla y León,Zamora,Villabuena del Puente,492392
Castilla y León,Zamora,Villadepera,492406
Castilla y León,Zamora,Villaescusa,492413
Castilla y León,Zamora,Villafáfila,492428
Castilla y León,Zamora,Villaferrueña,492434
Castilla y León,Zamora,Villageriz,492449
Castilla y León,Zamora,Villalazán,492452
Castilla y León,Zamora,Villalba de la Lampreana,492465
Castilla y León,Zamora,Villalcampo,492471
Castilla y León,Zamora,Villalobos,492487
Castilla y León,Zamora,Villalonso,492490
Castilla y León,Zamora,Villalpando,492503
Castilla y León,Zamora,Villalube,492510
Castilla y León,Zamora,Villamayor de Campos,492525
Castilla y León,Zamora,Villamor de los Escuderos,492559
Castilla y León,Zamora,Villanázar,492562
Castilla y León,Zamora,Villanueva de Azoague,492578
Castilla y León,Zamora,Villanueva de Campeán,492584
Castilla y León,Zamora,Villanueva de las Peras,492597
Castilla y León,Zamora,Villanueva del Campo,492601
Castilla y León,Zamora,Villar de Fallaves,492639
Castilla y León,Zamora,Villar del Buey,492644
Castilla y León,Zamora,Villaralbo,492618
Castilla y León,Zamora,Villardeciervos,492623
Castilla y León,Zamora,Villardiegua de la Ribera,492657
Castilla y León,Zamora,Villárdiga,492660
Castilla y León,Zamora,Villardondiego,492676
Castilla y León,Zamora,Villarrín de Campos,492682
Castilla y León,Zamora,Villaseco del Pan,492695
Castilla y León,Zamora,Villavendimio,492709
Castilla y León,Zamora,Villaveza de Valverde,492721
Castilla y León,Zamora,Villaveza del Agua,492716
Castilla y León,Zamora,Viñas,492737
Castilla y León,Zamora,Zamora,492755
Aragón,Zaragoza,Abanto,500016
Aragón,Zaragoza,Acered,500021
Aragón,Zaragoza,Agón,500037
Aragón,Zaragoza,Aguarón,500042
Aragón,Zaragoza,Aguilón,500055
Aragón,Zaragoza,Ainzón,500068
Aragón,Zaragoza,Aladrén,500074
Aragón,Zaragoza,Alagón,500080
Aragón,Zaragoza,Alarba,500093
Aragón,Zaragoza,Alberite de San Juan,500107
Aragón,Zaragoza,Albeta,500114
Aragón,Zaragoza,Alborge,500129
Aragón,Zaragoza,Alcalá de Ebro,500135
Aragón,Zaragoza,Alcalá de Moncayo,500140
Aragón,Zaragoza,Alconchel de Ariza,500153
Aragón,Zaragoza,Aldehuela de Liestos,500166
Aragón,Zaragoza,Alfajarín,500172
Aragón,Zaragoza,Alfamén,500188
Aragón,Zaragoza,Alforque,500191
Aragón,Zaragoza,Alhama de Aragón,500205
Aragón,Zaragoza,Almochuel,500212
Aragón,Zaragoza,"Almolda, La",500227
Aragón,Zaragoza,Almonacid de la Cuba,500233
Aragón,Zaragoza,Almonacid de la Sierra,500248
Aragón,Zaragoza,"Almunia de Doña Godina, La",500251
Aragón,Zaragoza,Alpartir,500264
Aragón,Zaragoza,Ambel,500270
Aragón,Zaragoza,Anento,500286
Aragón,Zaragoza,Aniñón,500299
Aragón,Zaragoza,Añón de Moncayo,500303
Aragón,Zaragoza,Aranda de Moncayo,500310
Aragón,Zaragoza,Arándiga,500325
Aragón,Zaragoza,Ardisa,500331
Aragón,Zaragoza,Ariza,500346
Aragón,Zaragoza,Artieda,500359
Aragón,Zaragoza,Asín,500362
Aragón,Zaragoza,Atea,500378
Aragón,Zaragoza,Ateca,500384
Aragón,Zaragoza,Azuara,500397
Aragón,Zaragoza,Badules,500401
Aragón,Zaragoza,Bagüés,500418
Aragón,Zaragoza,Balconchán,500423
Aragón,Zaragoza,Bárboles,500439
Aragón,Zaragoza,Bardallur,500444
Aragón,Zaragoza,Belchite,500457
Aragón,Zaragoza,Belmonte de Gracián,500460
Aragón,Zaragoza,Berdejo,500476
Aragón,Zaragoza,Berrueco,500482
Aragón,Zaragoza,Biel,509017
Aragón,Zaragoza,Bijuesca,500508
Aragón,Zaragoza,Biota,500515
Aragón,Zaragoza,Bisimbre,500520
Aragón,Zaragoza,Boquiñeni,500536
Aragón,Zaragoza,Bordalba,500541
Aragón,Zaragoza,Borja,500554
Aragón,Zaragoza,Botorrita,500567
Aragón,Zaragoza,Brea de Aragón,500573
Aragón,Zaragoza,Bubierca,500589
Aragón,Zaragoza,Bujaraloz,500592
Aragón,Zaragoza,Bulbuente,500606
Aragón,Zaragoza,Bureta,500613
Aragón,Zaragoza,"Burgo de Ebro, El",500628
Aragón,Zaragoza,"Buste, El",500634
Aragón,Zaragoza,Cabañas de Ebro,500649
Aragón,Zaragoza,Cabolafuente,500652
Aragón,Zaragoza,Cadrete,500665
Aragón,Zaragoza,Calatayud,500671
